block_timestamp,number
1705435196,1687486
1705431596,1686886
1705427996,1686286
1705424396,1685686
1705420796,1685086
1705417196,1684486
1705413596,1683886
1705409996,1683286
1705406396,1682686
1705402796,1682086
1705399196,1681486
1705395596,1680886
1705391996,1680286
1705388396,1679686
1705384796,1679086
1705381196,1678486
1705377596,1677886
1705373996,1677286
1705370396,1676686
1705366796,1676086
1705363196,1675486
1705359596,1674886
1705355996,1674286
1705352396,1673686
1705348796,1673086
1705345196,1672486
1705341596,1671886
1705337996,1671286
1705334396,1670686
1705330796,1670086
1705327196,1669486
1705323596,1668886
1705319994,1668295
1705316394,1667695
1705312794,1667095
1705309194,1666495
1705305594,1665895
1705301994,1665295
1705298394,1664695
1705294794,1664095
1705291194,1663495
1705287594,1662895
1705283994,1662295
1705280394,1661695
1705276794,1661095
1705273194,1660495
1705269594,1659895
1705265994,1659295
1705262394,1658695
1705258794,1658095
1705255194,1657495
1705251594,1656895
1705247994,1656295
1705244394,1655695
1705240794,1655095
1705237194,1654495
1705233594,1653895
1705229994,1653295
1705226394,1652695
1705222794,1652095
1705219194,1651495
1705215594,1650895
1705211994,1650295
1705208394,1649695
1705204794,1649095
1705201194,1648495
1705197594,1647895
1705193994,1647295
1705190394,1646695
1705186794,1646095
1705183194,1645495
1705179594,1644895
1705175994,1644295
1705172394,1643695
1705168794,1643095
1705165194,1642495
1705161594,1641895
1705157994,1641295
1705154394,1640695
1705150794,1640095
1705147194,1639495
1705143594,1638895
1705139994,1638295
1705136394,1637695
1705132794,1637095
1705129194,1636495
1705125594,1635895
1705121994,1635295
1705118394,1634695
1705114794,1634095
1705111194,1633495
1705107594,1632895
1705103994,1632295
1705100398,1631696
1705096796,1631097
1705093196,1630497
1705089596,1629897
1705085996,1629297
1705082396,1628697
1705078796,1628097
1705075196,1627497
1705071596,1626897
1705067996,1626297
1705064396,1625697
1705060796,1625097
1705057196,1624497
1705053596,1623897
1705049996,1623297
1705046396,1622697
1705042796,1622097
1705039196,1621497
1705035596,1620897
1705031996,1620297
1705028396,1619697
1705024796,1619097
1705021196,1618497
1705017596,1617897
1705013996,1617297
1705010396,1616697
1705006796,1616097
1705003196,1615497
1704999596,1614897
1704995996,1614297
1704992396,1613697
1704988796,1613097
1704985196,1612497
1704981596,1611897
1704977996,1611297
1704974396,1610697
1704970796,1610097
1704967196,1609497
1704963596,1608897
1704959996,1608297
1704956396,1607697
1704952796,1607097
1704949196,1606497
1704945596,1605897
1704941996,1605297
1704938396,1604697
1704934796,1604097
1704931198,1603498
1704927594,1602898
1704923998,1602299
1704920394,1601699
1704916796,1601100
1704913194,1600502
1704909598,1599903
1704905998,1599303
1704902398,1598703
1704898798,1598103
1704895198,1597503
1704891598,1596903
1704887998,1596303
1704884398,1595703
1704880798,1595103
1704877198,1594503
1704873598,1593903
1704869998,1593303
1704866398,1592703
1704862798,1592103
1704859198,1591503
1704855598,1590903
1704851998,1590303
1704848398,1589703
1704844798,1589103
1704841198,1588503
1704837598,1587906
1704833998,1587306
1704830398,1586706
1704826798,1586106
1704823198,1585506
1704819598,1584906
1704815998,1584306
1704812398,1583706
1704808798,1583106
1704805198,1582506
1704801598,1581906
1704797998,1581306
1704794398,1580706
1704790798,1580106
1704787198,1579506
1704783598,1578906
1704779998,1578306
1704776398,1577706
1704772798,1577106
1704769198,1576506
1704765598,1575906
1704761998,1575306
1704758398,1574706
1704754798,1574107
1704751194,1573507
1704747596,1572908
1704743996,1572308
1704740396,1571708
1704736796,1571108
1704733196,1570508
1704729596,1569908
1704725996,1569308
1704722396,1568708
1704718796,1568108
1704715196,1567508
1704711596,1566908
1704707996,1566308
1704704396,1565708
1704700796,1565108
1704697196,1564508
1704693596,1563908
1704689996,1563308
1704686396,1562708
1704682796,1562108
1704679194,1561508
1704675594,1560908
1704671994,1560308
1704668394,1559708
1704664794,1559108
1704661194,1558508
1704657594,1557908
1704653994,1557308
1704650394,1556708
1704646794,1556108
1704643194,1555508
1704639594,1554908
1704635994,1554308
1704632394,1553708
1704628794,1553108
1704625194,1552508
1704621594,1551908
1704617994,1551308
1704614394,1550708
1704610794,1550108
1704607194,1549508
1704603594,1548908
1704599994,1548308
1704596394,1547708
1704592794,1547108
1704589194,1546508
1704585594,1545908
1704581994,1545308
1704578394,1544708
1704574794,1544108
1704571194,1543508
1704567594,1542908
1704563994,1542308
1704560394,1541708
1704556794,1541108
1704553194,1540508
1704549594,1539908
1704545994,1539308
1704542394,1538708
1704538794,1538108
1704535194,1537508
1704531594,1536908
1704527994,1536308
1704524394,1535708
1704520794,1535108
1704517194,1534508
1704513594,1533908
1704509994,1533308
1704506394,1532708
1704502794,1532108
1704499194,1531508
1704495594,1530908
1704491994,1530308
1704488394,1529708
1704484794,1529108
1704481194,1528508
1704477594,1527908
1704473994,1527308
1704470394,1526708
1704466794,1526108
1704463194,1525508
1704459594,1524908
1704455994,1524308
1704452394,1523708
1704448794,1523108
1704445194,1522508
1704441594,1521908
1704437994,1521308
1704434394,1520708
1704430794,1520108
1704427194,1519508
1704423594,1518908
1704419994,1518308
1704416394,1517708
1704412794,1517108
1704409194,1516508
1704405594,1515908
1704401994,1515308
1704398394,1514708
1704394794,1514108
1704391194,1513508
1704387594,1512908
1704383994,1512308
1704380394,1511708
1704376794,1511108
1704373194,1510508
1704369594,1509908
1704365994,1509308
1704362394,1508708
1704358794,1508108
1704355194,1507508
1704351594,1506908
1704347994,1506308
1704344394,1505708
1704340794,1505108
1704337194,1504508
1704333598,1503909
1704329994,1503310
1704326396,1502714
1704322796,1502122
1704319198,1501527
1704315596,1500927
1704311996,1500327
1704308396,1499727
1704304796,1499127
1704301196,1498527
1704297596,1497932
1704293994,1497332
1704290398,1496733
1704286796,1496137
1704283194,1495538
1704279594,1494938
1704275994,1494338
1704272394,1493738
1704268794,1493138
1704265194,1492538
1704261594,1491938
1704257994,1491338
1704254394,1490738
1704250794,1490138
1704247194,1489538
1704243594,1488938
1704239994,1488338
1704236394,1487738
1704232798,1487139
1704229198,1486539
1704225598,1485939
1704221998,1485339
1704218398,1484739
1704214798,1484139
1704211196,1483539
1704207596,1482939
1704203996,1482339
1704200396,1481739
1704196796,1481139
1704193196,1480539
1704189596,1479939
1704185996,1479339
1704182396,1478739
1704178796,1478139
1704175196,1477539
1704171596,1476939
1704167996,1476339
1704164396,1475739
1704160796,1475139
1704157196,1474539
1704153596,1473939
1704149996,1473339
1704146394,1472739
1704142794,1472139
1704139194,1471539
1704135594,1470939
1704131994,1470339
1704128394,1469739
1704124794,1469139
1704121194,1468539
1704117594,1467939
1704113994,1467339
1704110394,1466739
1704106794,1466139
1704103194,1465539
1704099594,1464939
1704095994,1464339
1704092394,1463739
1704088794,1463139
1704085194,1462539
1704081594,1461939
1704077994,1461339
1704074394,1460739
1704070794,1460139
1704067194,1459539
1704063596,1458940
1704059996,1458340
1704056398,1457741
1704052798,1457141
1704049198,1456541
1704045598,1455941
1704041998,1455341
1704038398,1454741
1704034798,1454141
1704031198,1453541
1704027598,1452941
1704023998,1452341
1704020398,1451741
1704016798,1451141
1704013198,1450541
1704009598,1449941
1704005998,1449341
1704002398,1448741
1703998798,1448141
1703995198,1447541
1703991598,1446941
1703987998,1446341
1703984398,1445741
1703980798,1445141
1703977198,1444541
1703973598,1443941
1703969998,1443341
1703966398,1442741
1703962798,1442141
1703959198,1441541
1703955596,1440941
1703951996,1440341
1703948396,1439741
1703944796,1439141
1703941199,1438549
1703937599,1437949
1703933999,1437349
1703930399,1436749
1703926799,1436149
1703923199,1435549
1703919599,1434949
1703915999,1434349
1703912399,1433749
1703908799,1433149
1703905199,1432549
1703901597,1431949
1703897997,1431349
1703894397,1430749
1703890797,1430149
1703887197,1429549
1703883597,1428949
1703879997,1428349
1703876397,1427749
1703872795,1427149
1703869195,1426549
1703865595,1425949
1703861995,1425349
1703858395,1424749
1703854795,1424149
1703851195,1423549
1703847595,1422949
1703843995,1422349
1703840395,1421749
1703836795,1421149
1703833195,1420549
1703829595,1419949
1703825995,1419349
1703822395,1418749
1703818795,1418149
1703815195,1417549
1703811597,1416950
1703807997,1416352
1703804397,1415752
1703800795,1415152
1703797195,1414552
1703793595,1413952
1703789995,1413352
1703786395,1412752
1703782795,1412152
1703779199,1411553
1703775599,1410953
1703771999,1410353
1703768399,1409753
1703764799,1409153
1703761199,1408553
1703757599,1407953
1703753999,1407353
1703750399,1406753
1703746799,1406153
1703743199,1405553
1703739599,1404953
1703735997,1404353
1703732397,1403753
1703728797,1403153
1703725197,1402553
1703721597,1401953
1703717997,1401353
1703714397,1400753
1703710797,1400153
1703707197,1399553
1703703597,1398953
1703699997,1398353
1703696399,1397754
1703692799,1397155
1703689199,1396555
1703685599,1395955
1703681999,1395355
1703678399,1394755
1703674799,1394155
1703671199,1393555
1703667599,1392955
1703663999,1392355
1703660399,1391755
1703656799,1391155
1703653199,1390555
1703649599,1389955
1703645999,1389355
1703642399,1388755
1703638799,1388155
1703635199,1387555
1703631599,1386955
1703627999,1386355
1703624399,1385755
1703620799,1385155
1703617199,1384555
1703613599,1383955
1703609999,1383355
1703606399,1382755
1703602799,1382155
1703599199,1381555
1703595599,1380955
1703591999,1380355
1703588399,1379755
1703584799,1379155
1703581199,1378555
1703577599,1377955
1703573999,1377355
1703570399,1376755
1703566799,1376155
1703563199,1375555
1703559599,1374955
1703555999,1374355
1703552399,1373755
1703548799,1373155
1703545199,1372555
1703541599,1371955
1703537999,1371355
1703534399,1370755
1703530799,1370155
1703527199,1369555
1703523599,1368955
1703519999,1368355
1703516399,1367755
1703512797,1367155
1703509199,1366558
1703505599,1365958
1703501999,1365358
1703498399,1364758
1703494799,1364158
1703491199,1363558
1703487599,1362958
1703483999,1362358
1703480399,1361758
1703476799,1361158
1703473199,1360558
1703469599,1359958
1703465999,1359358
1703462399,1358758
1703458795,1358159
1703455195,1357559
1703451595,1356959
1703447995,1356359
1703444395,1355759
1703440795,1355159
1703437195,1354559
1703433595,1353959
1703429995,1353359
1703426395,1352759
1703422795,1352159
1703419195,1351559
1703415595,1350959
1703411995,1350359
1703408395,1349759
1703404795,1349159
1703401195,1348559
1703397595,1347959
1703393995,1347359
1703390395,1346759
1703386795,1346159
1703383195,1345559
1703379595,1344959
1703375995,1344359
1703372395,1343759
1703368795,1343159
1703365195,1342559
1703361595,1341959
1703357995,1341359
1703354395,1340759
1703350795,1340159
1703347195,1339559
1703343595,1338959
1703339995,1338359
1703336395,1337759
1703332795,1337159
1703329195,1336559
1703325595,1335959
1703321995,1335359
1703318395,1334759
1703314795,1334159
1703311195,1333559
1703307595,1332959
1703303995,1332359
1703300395,1331759
1703296795,1331159
1703293195,1330559
1703289595,1329959
1703285995,1329359
1703282395,1328759
1703278795,1328159
1703275195,1327559
1703271595,1326959
1703267995,1326359
1703264395,1325759
1703260795,1325159
1703257195,1324559
1703253595,1323959
1703249995,1323359
1703246395,1322759
1703242795,1322159
1703239195,1321559
1703235595,1320959
1703231995,1320359
1703228395,1319759
1703224795,1319159
1703221195,1318559
1703217595,1317959
1703213995,1317359
1703210395,1316759
1703206795,1316159
1703203195,1315559
1703199599,1314960
1703195999,1314360
1703192399,1313760
1703188799,1313160
1703185199,1312560
1703181599,1311961
1703177995,1311361
1703174397,1310762
1703170797,1310162
1703167197,1309562
1703163597,1308962
1703159997,1308362
1703156397,1307762
1703152797,1307162
1703149197,1306562
1703145597,1305962
1703141997,1305362
1703138397,1304762
1703134797,1304162
1703131197,1303562
1703127597,1302962
1703123997,1302362
1703120397,1301762
1703116795,1301162
1703113197,1300563
1703109597,1299965
1703105997,1299366
1703102399,1298767
1703098797,1298167
1703095196,1297570
1703091596,1296970
1703087996,1296370
1703084396,1295770
1703080796,1295170
1703077196,1294570
1703073596,1293970
1703069996,1293370
1703066396,1292770
1703062796,1292172
1703059196,1291572
1703055596,1290972
1703051996,1290372
1703048396,1289772
1703044796,1289172
1703041196,1288572
1703037596,1287972
1703033996,1287372
1703030396,1286772
1703026796,1286172
1703023196,1285572
1703019596,1284972
1703015996,1284372
1703012396,1283772
1703008796,1283172
1703005196,1282572
1703001596,1281972
1702997996,1281372
1702994396,1280772
1702990796,1280172
1702987196,1279572
1702983596,1278972
1702979995,1278375
1702976395,1277775
1702972795,1277175
1702969195,1276575
1702965595,1275975
1702961995,1275375
1702958395,1274775
1702954795,1274175
1702951195,1273575
1702947595,1272975
1702943995,1272375
1702940395,1271775
1702936795,1271175
1702933195,1270575
1702929595,1269975
1702925995,1269375
1702922395,1268775
1702918795,1268175
1702915195,1267575
1702911595,1266975
1702907995,1266375
1702904395,1265775
1702900795,1265175
1702897195,1264575
1702893595,1263975
1702889995,1263375
1702886395,1262775
1702882795,1262175
1702879195,1261575
1702875595,1260975
1702871995,1260375
1702868395,1259775
1702864795,1259175
1702861195,1258575
1702857595,1257975
1702853995,1257375
1702850395,1256775
1702846795,1256175
1702843195,1255575
1702839595,1254975
1702835995,1254375
1702832395,1253775
1702828795,1253175
1702825195,1252575
1702821595,1251975
1702817995,1251375
1702814395,1250775
1702810795,1250175
1702807195,1249575
1702803595,1248975
1702799995,1248375
1702796395,1247775
1702792795,1247175
1702789195,1246575
1702785595,1245975
1702781995,1245375
1702778395,1244775
1702774795,1244175
1702771195,1243575
1702767595,1242975
1702763995,1242375
1702760395,1241775
1702756795,1241175
1702753195,1240575
1702749595,1239975
1702745995,1239375
1702742395,1238775
1702738795,1238175
1702735195,1237575
1702731595,1236975
1702727995,1236375
1702724395,1235775
1702720795,1235175
1702717195,1234575
1702713595,1233975
1702709995,1233375
1702706395,1232775
1702702795,1232175
1702699195,1231575
1702695595,1230975
1702691995,1230375
1702688395,1229775
1702684795,1229175
1702681195,1228575
1702677595,1227975
1702673995,1227375
1702670395,1226775
1702666795,1226175
1702663195,1225575
1702659595,1224975
1702655995,1224375
1702652395,1223775
1702648795,1223175
1702645195,1222575
1702641595,1221975
1702637995,1221375
1702634395,1220775
1702630795,1220175
1702627195,1219575
1702623595,1218975
1702619995,1218375
1702616395,1217775
1702612795,1217175
1702609195,1216575
1702605595,1215975
1702601995,1215375
1702598395,1214775
1702594795,1214175
1702591195,1213575
1702587595,1212975
1702583995,1212375
1702580395,1211775
1702576795,1211175
1702573195,1210575
1702569595,1209975
1702565995,1209375
1702562395,1208853
1702558795,1208253
1702555195,1207653
1702551595,1207053
1702547995,1206453
1702544395,1205853
1702540795,1205253
1702537195,1204653
1702533595,1204053
1702529995,1203453
1702526395,1202853
1702522795,1202253
1702519195,1201653
1702515595,1201053
1702511995,1200453
1702508395,1199853
1702504795,1199253
1702501195,1198653
1702497595,1198053
1702493995,1197453
1702490395,1196853
1702486795,1196253
1702483195,1195653
1702479595,1195053
1702475995,1194453
1702472395,1193853
1702468795,1193253
1702465195,1192653
1702461595,1192053
1702457994,1191455
1702454394,1190855
1702450794,1190255
1702447194,1189655
1702443594,1189055
1702439994,1188455
1702436394,1187855
1702432794,1187255
1702429194,1186655
1702425594,1186055
1702421994,1185455
1702418394,1184855
1702414794,1184255
1702411194,1183655
1702407594,1183055
1702403994,1182455
1702400394,1181855
1702396794,1181255
1702393194,1180655
1702389594,1180055
1702385994,1179455
1702382394,1178855
1702378794,1178255
1702375194,1177655
1702371594,1177055
1702367994,1176455
1702364394,1175855
1702360794,1175255
1702357194,1174655
1702353594,1174055
1702349994,1173455
1702346394,1172855
1702342794,1172255
1702339194,1171655
1702335594,1171055
1702331994,1170455
1702328394,1169855
1702324794,1169255
1702321194,1168655
1702317594,1168055
1702313994,1167455
1702310394,1166855
1702306794,1166255
1702303194,1165655
1702299594,1165055
1702295994,1164455
1702292394,1163855
1702288794,1163255
1702285194,1162655
1702281594,1162055
1702277999,1161456
1702274399,1160856
1702270799,1160256
1702267199,1159656
1702263599,1159056
1702259999,1158456
1702256399,1157856
1702252799,1157256
1702249199,1156656
1702245599,1156056
1702241999,1155456
1702238399,1154856
1702234799,1154256
1702231199,1153656
1702227599,1153056
1702223999,1152456
1702220399,1151856
1702216795,1151256
1702213198,1150667
1702209596,1150073
1702205994,1149476
1702202396,1148877
1702198794,1148286
1702195199,1147705
1702191599,1147121
1702187996,1146530
1702184396,1145931
1702180796,1145331
1702177196,1144731
1702173596,1144131
1702169996,1143531
1702166396,1142931
1702162796,1142331
1702159196,1141731
1702155596,1141131
1702151996,1140531
1702148396,1139931
1702144796,1139331
1702141196,1138731
1702137596,1138131
1702133996,1137531
1702130396,1136931
1702126797,1136336
1702123194,1135744
1702119595,1135162
1702115997,1134568
1702112396,1133990
1702108799,1133403
1702105199,1132803
1702101599,1132218
1702097995,1131628
1702094395,1131028
1702090795,1130428
1702087195,1129828
1702083595,1129228
1702079995,1128628
1702076395,1128028
1702072795,1127428
1702069195,1126828
1702065595,1126228
1702061995,1125628
1702058395,1125028
1702054795,1124428
1702051195,1123828
1702047595,1123228
1702043995,1122628
1702040395,1122028
1702036795,1121428
1702033195,1120828
1702029595,1120228
1702025995,1119628
1702022395,1119028
1702018795,1118428
1702015195,1117828
1702011595,1117228
1702007995,1116628
1702004395,1116028
1702000795,1115428
1701997195,1114828
1701993595,1114228
1701989995,1113628
1701986395,1113028
1701982795,1112428
1701979195,1111828
1701975595,1111228
1701971995,1110628
1701968395,1110028
1701964795,1109428
1701961195,1108828
1701957595,1108228
1701953995,1107628
1701950395,1107028
1701946795,1106428
1701943195,1105828
1701939595,1105228
1701935995,1104628
1701932395,1104028
1701928795,1103428
1701925195,1102828
1701921595,1102228
1701917995,1101628
1701914395,1101028
1701910795,1100428
1701907195,1099828
1701903595,1099228
1701899995,1098628
1701896395,1098028
1701892795,1097428
1701889195,1096828
1701885595,1096228
1701881995,1095628
1701878395,1095028
1701874795,1094428
1701871195,1093828
1701867595,1093228
1701863995,1092628
1701860395,1092028
1701856795,1091428
1701853195,1090828
1701849595,1090228
1701845995,1089628
1701842395,1089028
1701838795,1088428
1701835195,1087828
1701831595,1087228
1701827995,1086628
1701824395,1086028
1701820795,1085428
1701817195,1084828
1701813595,1084228
1701809995,1083628
1701806395,1083028
1701802795,1082428
1701799195,1081828
1701795595,1081228
1701791995,1080628
1701788395,1080028
1701784795,1079428
1701781195,1078828
1701777595,1078228
1701773995,1077628
1701770395,1077028
1701766795,1076428
1701763196,1075965
1701759596,1075515
1701755996,1075065
1701752396,1074615
1701748796,1074165
1701745196,1073715
1701741596,1073265
1701737996,1072815
1701734396,1072365
1701730796,1071915
1701727196,1071465
1701723596,1071015
1701719996,1070565
1701716396,1070115
1701712796,1069665
1701709196,1069215
1701705596,1068765
1701701996,1068315
1701698396,1067865
1701694796,1067415
1701691196,1066965
1701687596,1066515
1701683996,1066065
1701680396,1065615
1701676796,1065165
1701673196,1064715
1701669596,1064265
1701665996,1063815
1701662396,1063365
1701658796,1062915
1701655196,1062465
1701651596,1062015
1701647996,1061565
1701644396,1061115
1701640796,1060665
1701637196,1060215
1701633596,1059765
1701629996,1059315
1701626396,1058865
1701622796,1058415
1701619196,1057965
1701615596,1057515
1701611996,1057065
1701608396,1056615
1701604796,1056165
1701601196,1055715
1701597596,1055265
1701593996,1054815
1701590396,1054365
1701586796,1053915
1701583196,1053465
1701579596,1053015
1701575996,1052565
1701572396,1052115
1701568796,1051665
1701565196,1051215
1701561596,1050765
1701557996,1050315
1701554396,1049865
1701550796,1049415
1701547196,1048965
1701543596,1048515
1701539996,1048065
1701536396,1047615
1701532796,1047165
1701529196,1046715
1701525596,1046265
1701521996,1045815
1701518396,1045365
1701514796,1044915
1701511196,1044465
1701507596,1044015
1701503996,1043565
1701500396,1043115
1701496796,1042665
1701493196,1042215
1701489596,1041765
1701485996,1041315
1701482396,1040865
1701478796,1040415
1701475196,1039965
1701471596,1039515
1701467996,1039065
1701464396,1038615
1701460796,1038165
1701457196,1037715
1701453596,1037265
1701449996,1036815
1701446396,1036365
1701442796,1035915
1701439196,1035465
1701435596,1035015
1701431996,1034565
1701428396,1034115
1701424796,1033665
1701421196,1033215
1701417596,1032765
1701413996,1032315
1701410396,1031865
1701406796,1031415
1701403196,1030965
1701399596,1030515
1701395996,1030065
1701392396,1029615
1701388796,1029165
1701385196,1028715
1701381596,1028265
1701377996,1027815
1701374396,1027365
1701370796,1026915
1701367196,1026465
1701363592,1026019
1701359992,1025569
1701356392,1025119
1701352792,1024669
1701349192,1024219
1701345592,1023769
1701341992,1023319
1701338392,1022869
1701334792,1022419
1701331192,1021969
1701327592,1021519
1701323992,1021069
1701320392,1020619
1701316792,1020169
1701313192,1019719
1701309592,1019269
1701305992,1018819
1701302392,1018369
1701298792,1017919
1701295192,1017469
1701291592,1017019
1701287992,1016569
1701284392,1016119
1701280792,1015669
1701277192,1015219
1701273592,1014769
1701269992,1014319
1701266392,1013869
1701262792,1013419
1701259192,1012969
1701255592,1012519
1701251992,1012069
1701248392,1011619
1701244792,1011169
1701241192,1010719
1701237592,1010269
1701233992,1009819
1701230392,1009369
1701226792,1008919
1701223192,1008469
1701219592,1008019
1701215992,1007569
1701212392,1007119
1701208792,1006669
1701205192,1006219
1701201592,1005769
1701197992,1005319
1701194392,1004869
1701190792,1004419
1701187192,1003969
1701183592,1003519
1701179992,1003069
1701176392,1002619
1701172792,1002169
1701169192,1001719
1701165592,1001269
1701161992,1000819
1701158392,1000369
1701154792,999919
1701151192,999469
1701147592,999019
1701143992,998569
1701140392,998119
1701136792,997669
1701133192,997219
1701129592,996769
1701125992,996319
1701122392,995869
1701118792,995419
1701115192,994969
1701111592,994519
1701107992,994069
1701104392,993619
1701100792,993169
1701097192,992719
1701093592,992269
1701089992,991819
1701086392,991369
1701082792,990919
1701079192,990469
1701075592,990019
1701071992,989569
1701068392,989119
1701064792,988669
1701061192,988219
1701057592,987769
1701053992,987319
1701050392,986869
1701046792,986419
1701043192,985969
1701039592,985519
1701035992,985069
1701032392,984619
1701028792,984169
1701025192,983719
1701021592,983269
1701017992,982819
1701014392,982369
1701010792,981919
1701007192,981469
1701003592,981019
1700999992,980569
1700996392,980119
1700992792,979669
1700989192,979219
1700985592,978769
1700981992,978319
1700978392,977869
1700974792,977419
1700971192,976969
1700967592,976519
1700963992,976069
1700960392,975619
1700956792,975169
1700953192,974719
1700949592,974269
1700945992,973819
1700942392,973369
1700938792,972919
1700935192,972469
1700931592,972019
1700927992,971569
1700924392,971119
1700920792,970669
1700917192,970219
1700913592,969769
1700909992,969319
1700906392,968869
1700902792,968419
1700899192,967969
1700895592,967519
1700891992,967069
1700888392,966619
1700884792,966169
1700881192,965719
1700877592,965269
1700873992,964819
1700870392,964369
1700866792,963919
1700863192,963469
1700859592,963019
1700855992,962569
1700852392,962119
1700848792,961669
1700845192,961219
1700841592,960769
1700837992,960319
1700834392,959869
1700830792,959419
1700827192,958969
1700823592,958519
1700819992,958069
1700816392,957619
1700812792,957169
1700809192,956719
1700805592,956269
1700801992,955819
1700798392,955369
1700794792,954919
1700791192,954469
1700787592,954019
1700783992,953569
1700780392,953119
1700776792,952669
1700773192,952219
1700769592,951769
1700765992,951319
1700762392,950869
1700758792,950419
1700755192,949969
1700751592,949519
1700747992,949069
1700744392,948619
1700740792,948169
1700737192,947719
1700733592,947269
1700729992,946819
1700726392,946369
1700722792,945919
1700719192,945469
1700715592,945019
1700711992,944569
1700708392,944119
1700704792,943669
1700701192,943219
1700697592,942769
1700693992,942319
1700690392,941869
1700686792,941419
1700683192,940969
1700679592,940519
1700675992,940069
1700672392,939619
1700668792,939169
1700665192,938719
1700661592,938269
1700657992,937819
1700654392,937369
1700650792,936919
1700647192,936469
1700643592,936019
1700639992,935569
1700636392,935119
1700632792,934669
1700629192,934219
1700625592,933769
1700621992,933319
1700618392,932869
1700614792,932419
1700611192,931969
1700607592,931519
1700603992,931069
1700600392,930619
1700596792,930169
1700593192,929719
1700589592,929269
1700585992,928819
1700582392,928369
1700578792,927919
1700575192,927469
1700571592,927019
1700567992,926569
1700564392,926119
1700560799,925672
1700557199,925222
1700553599,924772
1700549999,924322
1700546399,923872
1700542799,923422
1700539199,922972
1700535599,922522
1700531999,922072
1700528399,921622
1700524799,921172
1700521199,920722
1700517599,920272
1700513999,919822
1700510399,919372
1700506799,918922
1700503199,918472
1700499599,918022
1700495999,917572
1700492399,917122
1700488799,916672
1700485199,916222
1700481599,915772
1700477999,915322
1700474399,914872
1700470799,914422
1700467199,913972
1700463599,913522
1700459999,913072
1700456399,912622
1700452799,912172
1700449199,911722
1700445599,911272
1700441999,910822
1700438399,910372
1700434799,909922
1700431199,909472
1700427599,909022
1700423999,908572
1700420399,908122
1700416799,907672
1700413199,907222
1700409599,906772
1700405999,906322
1700402399,905872
1700398799,905422
1700395199,904972
1700391599,904522
1700387999,904072
1700384399,903622
1700380799,903172
1700377199,902722
1700373599,902272
1700369999,901822
1700366399,901372
1700362799,900922
1700359199,900472
1700355599,900022
1700351999,899572
1700348399,899122
1700344799,898672
1700341199,898222
1700337599,897772
1700333999,897322
1700330399,896872
1700326799,896422
1700323199,895972
1700319599,895522
1700315999,895072
1700312399,894622
1700308799,894172
1700305199,893722
1700301599,893272
1700297999,892822
1700294399,892372
1700290799,891922
1700287199,891472
1700283599,891022
1700279999,890572
1700276399,890122
1700272799,889672
1700269199,889222
1700265599,888772
1700261999,888322
1700258399,887872
1700254799,887422
1700251199,886972
1700247599,886522
1700243999,886072
1700240399,885622
1700236799,885172
1700233199,884722
1700229599,884272
1700225999,883822
1700222399,883372
1700218799,882922
1700215199,882472
1700211599,882022
1700207999,881572
1700204399,881122
1700200799,880672
1700197199,880222
1700193599,879772
1700189999,879322
1700186399,878872
1700182799,878422
1700179199,877972
1700175599,877522
1700171999,877072
1700168399,876622
1700164799,876172
1700161199,875722
1700157599,875272
1700153999,874822
1700150399,874372
1700146799,873922
1700143199,873472
1700139599,873022
1700135999,872572
1700132399,872122
1700128799,871672
1700125199,871222
1700121599,870772
1700117999,870322
1700114399,869872
1700110799,869422
1700107199,868972
1700103599,868522
1700099999,868072
1700096399,867622
1700092799,867172
1700089199,866722
1700085599,866272
1700081999,865822
1700078399,865372
1700074799,864922
1700071199,864472
1700067599,864022
1700063999,863572
1700060399,863122
1700056799,862672
1700053199,862222
1700049594,861992
1700045994,861692
1700042394,861392
1700038794,861092
1700035194,860792
1700031594,860492
1700027994,860192
1700024394,859892
1700020794,859592
1700017194,859292
1700013594,858992
1700009994,858692
1700006394,858392
1700002794,858092
1699999194,857792
1699995594,857492
1699991994,857192
1699988394,856892
1699984794,856592
1699981194,856292
1699977594,855992
1699973994,855692
1699970394,855392
1699966794,855092
1699963194,854792
1699959594,854492
1699955994,854192
1699952394,853892
1699948794,853592
1699945194,853292
1699941594,852992
1699937994,852692
1699934394,852392
1699930794,852092
1699927194,851792
1699923594,851492
1699919994,851192
1699916394,850892
1699912794,850592
1699909194,850292
1699905594,849992
1699901994,849692
1699898394,849392
1699894794,849092
1699891194,848792
1699887594,848492
1699883988,848192
1699880388,847892
1699876788,847592
1699873197,847294
1699869597,846994
1699865997,846694
1699862397,846394
1699858797,846094
1699855197,845794
1699851597,845494
1699847997,845194
1699844397,844894
1699840797,844594
1699837197,844294
1699833597,843994
1699829997,843694
1699826397,843394
1699822797,843094
1699819197,842794
1699815597,842494
1699811997,842194
1699808397,841894
1699804797,841594
1699801197,841294
1699797597,840994
1699793997,840694
1699790397,840394
1699786797,840094
1699783197,839794
1699779597,839494
1699775997,839194
1699772397,838894
1699768797,838594
1699765197,838294
1699761597,837994
1699757997,837694
1699754397,837394
1699750797,837094
1699747197,836794
1699743597,836494
1699739997,836194
1699736397,835894
1699732797,835594
1699729197,835294
1699725597,834994
1699721997,834694
1699718397,834394
1699714797,834094
1699711197,833794
1699707597,833494
1699703997,833194
1699700397,832894
1699696797,832594
1699693197,832294
1699689597,831994
1699685997,831694
1699682397,831394
1699678797,831094
